ID,Oil Spill Volume,Produced Water Spill Volume,Report Delay (Days)
081011,UnknownUnknown0000000000000>=1 and <5>=1 and <5UnknownUnknownUnknownUnknownUnknownUnknown>=5 and <100>=5 and <1000UnknownUnknown0UnknownUnknownUnknownUnknown00UnknownUnknownUnknownUnknownUnknownUnknown,UnknownUnknown>=1 and <5>=1 and <5>=1 and <500000000UnknownUnknown00UnknownUnknownUnknown00Unknown00UnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknown00UnknownUnknownUnknownUnknownUnknownUnknown,0.8536585365853658
081026,0,Unknown,0.0
08103,Unknown>=1 and <5>=1 and <5>=5 and <100>=5 and <100>=1 and <5>=1 and <5>=5 and <100UnknownUnknownUnknownUnknown>0 and <1Unknown>=1 and <500UnknownUnknown000>0 and <1,Unknown>=5 and <100>=5 and <100>=5 and <100>=5 and <10000>=5 and <100UnknownUnknownUnknownUnknown0Unknown0>=5 and <100>=5 and <100UnknownUnknown0000,2.347826086956522
081034,0000000>=1 and <5>=1 and <5UnknownUnknown0000UnknownUnknown0UnknownUnknownUnknown>=5 and <100>=5 and <1000>0 and <100>0 and <1>=1000Unknown>=10000>=5 and <100>=5 and <100UnknownUnknown00UnknownUnknownUnknown0UnknownUnknownUnknown0UnknownUnknownUnknownUnknownUnknown0UnknownUnknown00UnknownUnknown>=5 and <100Unknown,>=1 and <5>=1 and <5000000000>=1 and <500>=1 and <5000UnknownUnknownUnknown000>0 and <1>=1 and <50>0 and <10UnknownUnknown00Unknown>=5 and <100>=5 and <100UnknownUnknown>=1 and <5>=1 and <5UnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknown00UnknownUnknown00,3.2580645161290325
081035,00Unknown00Unknown00UnknownUnknown>=1 and <5UnknownUnknownUnknown0>0 and <1>0 and <1>0 and <1UnknownUnknownUnknownUnknownUnknownUnknown>=1 and <5UnknownUnknown>=1 and <5UnknownUnknownUnknownUnknownUnknown0>0 and <10>0 and <1UnknownUnknown,UnknownUnknownUnknownUnknownUnknownUnknown00UnknownUnknown0UnknownUnknownUnknownUnknown>=5 and <100>=5 and <100>=5 and <10000UnknownUnknownUnknownUnknown>=5 and <100UnknownUnknown>=5 and <100UnknownUnknown0UnknownUnknownUnknown>0 and <1Unknown>0 and <1UnknownUnknown,48.0
081038,0000,>=1 and <5>=1 and <5>=1 and <5Unknown,0.75
081048,000Unknown,>=1 and <5>=1 and <5>=1 and <5Unknown,0.75
081049,>=5 and <100>=5 and <100>=5 and <100UnknownUnknownUnknownUnknownUnknown0UnknownUnknownUnknownUnknown,000UnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknown,3.3076923076923075
081073,Unknown>=1 and <5>=1 and <5>=5 and <100>=5 and <100>=1 and <5>=1 and <5>=5 and <100000>=5 and <100>=5 and <100>=5 and <100000UnknownUnknown>0 and <1Unknown>=1 and <5UnknownUnknownUnknown0000Unknown00000>0 and <1,Unknown>=5 and <100>=5 and <100>=5 and <100>=5 and <10000>=5 and <100>=5 and <100>=5 and <100>=5 and <100000000UnknownUnknown0Unknown000Unknown00>=5 and <100>=5 and <100Unknown>=5 and <10000000,1.75
081075,>0 and <100>0 and <100>0 and <10>0 and <1>0 and <1000>0 and <10000000>=1 and <5>=1 and <5>=1 and <5>=1 and <50>=1 and <5>=1 and <5>=1 and <500000Unknown00000000Unknown0000,>0 and <100>=1 and <500>=1 and <50>=1 and <5>0 and <1>=1 and <5>=1 and <5>=1 and <5>0 and <1UnknownUnknown>=5 and <100>=5 and <100>=5 and <100>=5 and <100>=5 and <100>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=5 and <100>=1 and <5>=1 and <5>=1 and <500>=5 and <100>=5 and <100>=5 and <100Unknown0000>=1 and <5>=1 and <50>=1 and <5Unknown>=5 and <100>=5 and <10000,5.6875
081078,00000>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <50000Unknown00000000UnknownUnknownUnknownUnknown,>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <50000>=5 and <100>=5 and <100UnknownUnknownUnknown>=5 and <100>=5 and <100>=100>=100>=100>=1 and <5>=1 and <5>=1 and <5UnknownUnknownUnknownUnknown,3.4827586206896552
08108,000Unknown,>=1 and <5>=1 and <5>=1 and <5Unknown,0.75
081085,>0 and <1>=1 and <5>=1 and <5>0 and <100>0 and <10>0 and <1>=1 and <5>0 and <10Unknown0000>0 and <1000000>=1 and <5>=1 and <5>=1 and <5>=1 and <50>=1 and <5>=1 and <5>=1 and <5UnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknown,>0 and <1>=1 and <5>=1 and <5>=1 and <500>=1 and <50>=1 and <5>=1 and <5>0 and <1>=1 and <5Unknown>=1 and <5>=1 and <5>=1 and <5>=1 and <5>0 and <1>=1 and <5>=5 and <100>=5 and <100>=5 and <100>=5 and <100>=5 and <100>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=5 and <100>=1 and <5>=1 and <5>=1 and <5Unknown00UnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknown,0.9583333333333334
081090,>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <50>=1 and <5>=1 and <5>=1 and <5000UnknownUnknownUnknown00000>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5UnknownUnknown00UnknownUnknown>=1 and <5>=1 and <5000000000000UnknownUnknownUnknownUnknown>=5 and <100>=5 and <10000>=5 and <1000Unknown0UnknownUnknown000Unknown0>=5 and <10000UnknownUnknown>=5 and <1000Unknown>=1 and <5>=5 and <100>=5 and <100UnknownUnknownUnknownUnknownUnknownUnknown>=1 and <5>=1 and <5,00>=1 and <5>=1 and <5>=1 and <5>=1 and <50>=5 and <100000>=1 and <5>=1 and <5>=1 and <5UnknownUnknownUnknownUnknownUnknown000>=1 and <5>=1 and <5>=1 and <50000UnknownUnknown>=5 and <100>=5 and <10000>=1 and <5>=1 and <500UnknownUnknown>=5 and <100>=5 and <100>=5 and <1000>=5 and <100>=5 and <100>=5 and <100>=5 and <100UnknownUnknownUnknownUnknown000000Unknown0UnknownUnknown000Unknown>=5 and <100>=5 and <100>=5 and <100>=5 and <100UnknownUnknown>=5 and <100>=5 and <100UnknownUnknown>=5 and <100>=5 and <100UnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknown,2.5172413793103448
08134,0UnknownUnknownUnknown000UnknownUnknown00>=1 and <5>=1 and <5000000000000>=1 and <5UnknownUnknown0Unknown000000Unknown0Unknown00Unknown0Unknown0>=5 and <100Unknown>=5 and <100UnknownUnknownUnknownUnknownUnknown>=1 and <5>=1 and <5>=5 and <100>=1 and <5000>=1 and <5>=1 and <50>=1 and <5>=1 and <5UnknownUnknownUnknown0>=1 and <5UnknownUnknownUnknown00UnknownUnknownUnknownUnknown>=5 and <100>=5 and <100Unknown0>=1 and <5>=1 and <5Unknown>=1 and <5>=1 and <500000UnknownUnknownUnknown00Unknown0>=5 and <100>=5 and <100>=5 and <100>=1 and <5>=1 and <5>=1 and <5>=5 and <100>=1 and <5>=5 and <100UnknownUnknown>0 and <1>0 and <1Unknown0>=1 and <5>=1 and <5>=5 and <1000Unknown00Unknown0Unknown000Unknown00000UnknownUnknownUnknown,0UnknownUnknownUnknown>=1 and <5>=1 and <5>0 and <1UnknownUnknown>0 and <1>=1 and <5>=1 and <5>=1 and <5UnknownUnknownUnknown>0 and <1>=1 and <5>=1 and <5>=1 and <5>=5 and <100>=1 and <5>=5 and <100>=1 and <5>=5 and <100>=1 and <500>=1 and <50UnknownUnknown>=1 and <5UnknownUnknownUnknown0>=1 and <50>=1 and <5>=1 and <50>=1 and <50>=1 and <5000UnknownUnknown00000000Unknown0>=1 and <5>=1 and <5000UnknownUnknownUnknownUnknown>=1 and <5UnknownUnknown>=1 and <5UnknownUnknown000000>=1 and <5Unknown>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <500000UnknownUnknown0>=1 and <5>=1 and <5Unknown>=1 and <5>=5 and <100>=5 and <100>=5 and <100>=1 and <50>=1 and <5000UnknownUnknown00Unknown>0 and <1>=1 and <500>0 and <1Unknown>=1 and <5>=1 and <5UnknownUnknownUnknown>=5 and <100Unknown>=1 and <5UnknownUnknown>=5 and <100>=1 and <5Unknown>=1 and <5UnknownUnknownUnknown,3.0948905109489053
08140,UnknownUnknownUnknown00000000000000UnknownUnknownUnknownUnknown00Unknown0>=1 and <5>=1 and <5>=1 and <5>=1 and <50>=1 and <5Unknown0Unknown00UnknownUnknown000000>=5 and <100>=5 and <100>=5 and <100>=1 and <5>=1 and <5Unknown>=1 and <5Unknown00Unknown00UnknownUnknown0UnknownUnknownUnknown,UnknownUnknown0UnknownUnknownUnknown>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5UnknownUnknown>=1 and <5>=1 and <5>=1 and <500UnknownUnknownUnknownUnknown0Unknown>=1 and <5>=1 and <500Unknown>=1 and <5UnknownUnknownUnknown0000000>=1 and <5>=1 and <5>=1 and <5>=5 and <100>=5 and <100>=5 and <100>=1 and <5>=1 and <5Unknown>=1 and <5Unknown>=5 and <100>=1 and <5Unknown>=5 and <100>=1 and <50Unknown>=1 and <5UnknownUnknownUnknown,4.571428571428571
08144,0000UnknownUnknown0,000>=100UnknownUnknown>=100,0.2857142857142857
08148,00>0 and <10000>=1 and <5>=1 and <5>0 and <1000>0 and <100>0 and <1>=1 and <5>0 and <10Unknown00000>0 and <1000000>=1 and <5>=1 and <5>=1 and <5>=1 and <50UnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknown,00>0 and <10000>=1 and <5>=1 and <5>=1 and <500>=1 and <5>=1 and <5>=1 and <50>=1 and <5>=1 and <5>0 and <1>=1 and <5Unknown>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>0 and <1>=1 and <5>=5 and <100>=5 and <100>=5 and <100>=5 and <100>=5 and <100>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=5 and <100Unknown00UnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknown,1.0344827586206897
08152,000000000>=5 and <100>=5 and <10000>=1 and <5Unknown>=5 and <100Unknown>=1 and <5>=1 and <5>=1 and <5UnknownUnknownUnknownUnknown>=1 and <5>=1 and <5>=1 and <5000>=5 and <100>=5 and <10000UnknownUnknown>=1 and <5UnknownUnknown>=1 and <5UnknownUnknown00UnknownUnknown00>0 and <1>0 and <1Unknown0>0 and <1Unknown00UnknownUnknown0Unknown>=100>=100>=5 and <100>0 and <1,00>=5 and <100>=1 and <5>=1 and <5UnknownUnknownUnknown0000Unknown000Unknown0000UnknownUnknown0>=1 and <5>=1 and <5>=1 and <5>=5 and <100>=5 and <100Unknown00>=1 and <5>=1 and <5>=5 and <100>=5 and <100>=1 and <5UnknownUnknown>=1 and <5UnknownUnknownUnknownUnknownUnknownUnknown00>=1 and <5>=1 and <5Unknown0>=1 and <5UnknownUnknownUnknownUnknownUnknownUnknownUnknown000>0 and <1,1.203125
08161,Unknown>=1 and <5>=1 and <5>=5 and <100>=5 and <100>=1 and <5>=1 and <5>=5 and <100UnknownUnknownUnknownUnknown>0 and <1Unknown>=1 and <500UnknownUnknown000>0 and <1,Unknown>=5 and <100>=5 and <100>=5 and <100>=5 and <10000>=5 and <100UnknownUnknownUnknownUnknown0Unknown0>=5 and <100>=5 and <100UnknownUnknown0000,2.347826086956522
08167,>0 and <1>0 and <1>0 and <1000>=1 and <5>=1 and <5>=1 and <5>=1 and <5UnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknown,>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5Unknown00UnknownUnknownUnknownUnknownUnknownUnknownUnknown,1.05
08197,000UnknownUnknownUnknown0Unknown,>=1 and <5>=1 and <5>=1 and <5UnknownUnknownUnknownUnknownUnknown,0.875
08198,UnknownUnknown,UnknownUnknown,95.0
08233,>0 and <1>0 and <1>0 and <1UnknownUnknown000UnknownUnknown,>=1 and <5>=1 and <5>=1 and <5UnknownUnknown>=1 and <5>=1 and <5>=1 and <5UnknownUnknown,1.5
08249,>=1 and <5>=1 and <5,>=1 and <5>=1 and <5,9.0
08285,00000000,>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5000,1.125
0829,000>0 and <1>0 and <1>0 and <1>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5000>=5 and <100>=5 and <100>=5 and <100UnknownUnknown>0 and <1>0 and <1UnknownUnknownUnknownUnknown,>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=100>=100>=100000UnknownUnknown>0 and <1>0 and <1UnknownUnknownUnknownUnknown,0.5
08292,00>=5 and <100>=1 and <5>=1 and <5>=1 and <5>=5 and <100>=5 and <100UnknownUnknownUnknownUnknown00Unknown0UnknownUnknown>=100>=1000>=5 and <100,000>=1 and <5>=1 and <5>=1 and <500UnknownUnknownUnknownUnknown00Unknown0UnknownUnknown00Unknown0,0.5
08306,0000000000000000000,>=100>=100>=100>=5 and <100>=5 and <100>=5 and <100>=5 and <100>=5 and <100>=5 and <100>=5 and <100>=5 and <100>=5 and <100>=5 and <100>=5 and <100>=5 and <100>=5 and <100>=5 and <100>=5 and <100>=5 and <100,1.0526315789473684
08309,00,00,1.0
08311,UnknownUnknown,00,3.0
08333,00000000,>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5000,1.125
08334,>0 and <10UnknownUnknown>0 and <1Unknown>0 and <1000UnknownUnknownUnknownUnknown00000>0 and <100>0 and <1>0 and <1>0 and <1>0 and <10000Unknown>0 and <1Unknown>0 and <10>0 and <1>0 and <10000>=1 and <50>=1 and <50000>=1 and <5>0 and <1>=1 and <5>0 and <10>=5 and <100>=5 and <1000000000000000>0 and <1>0 and <1>0 and <100>0 and <1>0 and <10000>0 and <1>0 and <10>=1 and <5>=1 and <5000>=1 and <50000Unknown>0 and <1>=5 and <100>=5 and <10000000Unknown00>0 and <1>0 and <100>0 and <1>0 and <1>0 and <1>0 and <1,>=5 and <100>=100UnknownUnknown0Unknown0>=5 and <1000>=100UnknownUnknownUnknownUnknown>=5 and <100>=5 and <100>=5 and <100>=5 and <100>=5 and <1000>=5 and <100>=5 and <1000000>=5 and <100>=5 and <100>=5 and <100>=5 and <1000000>=5 and <100>=1 and <5>=1 and <5>=5 and <100>=100>=100>=5 and <1000>=5 and <1000>=5 and <100>=5 and <100>=5 and <100>=5 and <100>=5 and <100>=1 and <5>=5 and <100>=1 and <5>=5 and <100>=100>=100>=5 and <100>=100>=100>=5 and <100>=5 and <100>=5 and <100>=5 and <100>=1 and <5>=1 and <5>=5 and <100>=5 and <100>=1 and <5>=5 and <100000>=5 and <100>=5 and <100>=5 and <1000>=5 and <100>=5 and <100>=100>=5 and <100>=1 and <5>=1 and <5>=5 and <100>=5 and <100>=5 and <100>=5 and <100>=100>=5 and <100>=5 and <100>=5 and <100>=100>=5 and <100>=5 and <100Unknown>=1 and <5>=100>=100000>=5 and <100>=5 and <100Unknown>=5 and <100>=5 and <100>=1 and <5>=1 and <5>=5 and <100>=5 and <1000000,17.705357142857142
08337,000>=5 and <100>=5 and <100>=1 and <5000000Unknown>=5 and <100Unknown0>=5 and <100Unknown00UnknownUnknown>=5 and <100>=5 and <100UnknownUnknownUnknownUnknownUnknownUnknownUnknown0000UnknownUnknownUnknown00UnknownUnknown0UnknownUnknownUnknownUnknown00UnknownUnknownUnknownUnknown00UnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknown,UnknownUnknown>=1 and <500>=5 and <100UnknownUnknown>=1 and <50UnknownUnknownUnknown>=5 and <100Unknown>=5 and <100>=5 and <100Unknown>=1 and <5>=1 and <5UnknownUnknown>=1 and <5>=1 and <5UnknownUnknownUnknownUnknownUnknownUnknownUnknown0000UnknownUnknownUnknown>0 and <1>0 and <1UnknownUnknown>0 and <1UnknownUnknownUnknownUnknown00UnknownUnknownUnknownUnknown00UnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknown,1.3636363636363635
08346,0000000000000,>=100>=100000>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5,2.923076923076923
08350,UnknownUnknown00>=5 and <100>=5 and <100>=5 and <1000>=1 and <5>=1 and <500Unknown00000>=5 and <100>=5 and <100>=5 and <100>=1 and <5>=1 and <5>=1 and <5>=5 and <100>=1 and <5>=5 and <100>0 and <1>0 and <1>=1 and <5>=1 and <5>=5 and <1000000000,UnknownUnknownUnknownUnknown000Unknown00UnknownUnknownUnknown00>=1 and <5>=1 and <5>=1 and <5>=5 and <100>=5 and <100>=5 and <100>=1 and <50>=1 and <500000>=1 and <500>=1 and <5>=1 and <5>=5 and <100>=5 and <100>=1 and <5>=1 and <5>=1 and <5,6.82051282051282
08379,>0 and <1>0 and <1>0 and <1UnknownUnknown000,>=1 and <5>=1 and <5>=1 and <5UnknownUnknown>=1 and <5>=1 and <5>=1 and <5,1.375
08380,>0 and <1>0 and <1>0 and <1UnknownUnknown000UnknownUnknown,>=1 and <5>=1 and <5>=1 and <5UnknownUnknown>=1 and <5>=1 and <5>=1 and <5UnknownUnknown,1.5
08402,UnknownUnknownUnknown00000000000000UnknownUnknownUnknownUnknown00Unknown0>=1 and <5>=1 and <5>=1 and <5>=1 and <50>=1 and <5Unknown0Unknown00UnknownUnknown000000>=5 and <100>=5 and <100>=5 and <100>=1 and <5>=1 and <5Unknown>=1 and <5Unknown00Unknown00UnknownUnknown0UnknownUnknownUnknownUnknownUnknownUnknown,UnknownUnknown0UnknownUnknownUnknown>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5UnknownUnknown>=1 and <5>=1 and <5>=1 and <500UnknownUnknownUnknownUnknown0Unknown>=1 and <5>=1 and <500Unknown>=1 and <5UnknownUnknownUnknown0000000>=1 and <5>=1 and <5>=1 and <5>=5 and <100>=5 and <100>=5 and <100>=1 and <5>=1 and <5Unknown>=1 and <5Unknown>=5 and <100>=1 and <5Unknown>=5 and <100>=1 and <50Unknown>=1 and <5Unknown0UnknownUnknownUnknownUnknown,4.4393939393939394
08404,UnknownUnknownUnknownUnknownUnknown>0 and <1>0 and <1>0 and <1>0 and <1UnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknown0>0 and <10000Unknown0Unknown,0000000000000000UnknownUnknown000000UnknownUnknownUnknown,3.185185185185185
08405,UnknownUnknownUnknownUnknownUnknown>0 and <1>0 and <1>0 and <1>0 and <1UnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknown0>0 and <10000Unknown0Unknown,0000000000000000UnknownUnknown000000UnknownUnknownUnknown,3.185185185185185
08413,>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5000>=1 and <5>=1 and <5>=1 and <5000UnknownUnknownUnknown00000UnknownUnknownUnknownUnknown>=1 and <5>=1 and <500>=1 and <5>=1 and <5UnknownUnknown000UnknownUnknownUnknownUnknownUnknownUnknown>=5 and <100>=5 and <10000>=5 and <1000Unknown0UnknownUnknown000UnknownUnknown0Unknown>=1 and <5>=1 and <50>=1 and <50UnknownUnknown0Unknown>=1 and <5UnknownUnknownUnknownUnknown,00>=1 and <5>=1 and <5>=1 and <5>=1 and <50000000>=1 and <5>=1 and <5>=1 and <5UnknownUnknownUnknownUnknownUnknown000UnknownUnknown00>=1 and <5>=1 and <5UnknownUnknown>=1 and <5>=1 and <5000>=5 and <100>=5 and <100UnknownUnknownUnknownUnknownUnknownUnknown000000Unknown0UnknownUnknown000UnknownUnknown>=5 and <100Unknown>=1 and <5>=1 and <5>=5 and <100>=1 and <5>=5 and <100UnknownUnknown>=5 and <100Unknown>=1 and <5UnknownUnknownUnknownUnknown,2.5921052631578947
08414,>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5000>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5000UnknownUnknownUnknown00000UnknownUnknownUnknownUnknown>=1 and <5>=1 and <500>=1 and <5>=1 and <5UnknownUnknown00000UnknownUnknownUnknownUnknownUnknownUnknown>=5 and <100>=5 and <1000Unknown00>=5 and <1000Unknown0UnknownUnknown000UnknownUnknown0Unknown>=1 and <5>=1 and <50>=1 and <50UnknownUnknown0Unknown>=1 and <5UnknownUnknownUnknownUnknown,00>=1 and <5>=1 and <5>=1 and <5>=1 and <50000>=1 and <5>=1 and <500>=1 and <50>=1 and <5>=1 and <5>=1 and <5UnknownUnknownUnknownUnknownUnknown000UnknownUnknown00>=1 and <5>=1 and <5UnknownUnknown>=1 and <5>=1 and <5000>=5 and <100>=5 and <100>=5 and <100>=5 and <100UnknownUnknownUnknownUnknownUnknownUnknown00>=5 and <100Unknown0000Unknown0UnknownUnknown000UnknownUnknown>=5 and <100Unknown>=1 and <5>=1 and <5>=5 and <100>=1 and <5>=5 and <100UnknownUnknown>=5 and <100Unknown>=1 and <5UnknownUnknownUnknownUnknown,2.4819277108433737
08419,000>0 and <1>0 and <1>0 and <1>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5000>=5 and <100>=5 and <100>=5 and <100UnknownUnknownUnknown>0 and <1>0 and <1UnknownUnknownUnknownUnknown,>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=100>=100>=100000UnknownUnknownUnknown>0 and <1>0 and <1UnknownUnknownUnknownUnknown,0.48148148148148145
08420,0000>0 and <1>=5 and <1000000Unknown>=5 and <100>0 and <1>=5 and <100>=5 and <10000>0 and <1>0 and <10>0 and <10>=5 and <100>=1 and <5>=1 and <500>0 and <100>=1 and <50Unknown0000Unknown0Unknown0000UnknownUnknown>=1 and <5Unknown0>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5Unknown>=1 and <5>=1 and <5>=1 and <500000Unknown00UnknownUnknown00000Unknown0000UnknownUnknownUnknownUnknownUnknown0UnknownUnknown0UnknownUnknown00UnknownUnknownUnknown000UnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknown0,UnknownUnknown>=5 and <100>=5 and <100>0 and <10>=5 and <100Unknown0000>0 and <100>=1 and <5>=1 and <5>0 and <1>0 and <1>=1 and <5>0 and <1>=1 and <50>=1 and <5>=1 and <5>=1 and <5>=1 and <5>0 and <1UnknownUnknown>=1 and <5>=1 and <5Unknown>=1 and <5>=1 and <5>=1 and <5>=1 and <50>=1 and <50UnknownUnknownUnknownUnknown00>=1 and <50Unknown>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <50>=1 and <5>=1 and <5>=1 and <500>=5 and <100>=5 and <100>=5 and <100Unknown000000000Unknown>=1 and <5>=1 and <50>=1 and <5UnknownUnknownUnknownUnknownUnknown>=5 and <100UnknownUnknown>=1 and <5UnknownUnknown>=5 and <100>=1 and <50UnknownUnknown0>=1 and <50UnknownUnknownUnknownUnknownUnknownUnknown00UnknownUnknownUnknown0,3.4727272727272727
08421,UnknownUnknownUnknown>0 and <1>0 and <1>0 and <1UnknownUnknown>0 and <1>0 and <1UnknownUnknownUnknownUnknownUnknownUnknown>=1 and <5Unknown>=1 and <5>=1 and <5Unknown0>0 and <10000UnknownUnknown0Unknown,000>=100>=100>=10000000000000Unknown00Unknown000000UnknownUnknownUnknownUnknown,3.032258064516129
08444,UnknownUnknownUnknown>0 and <1>0 and <1>0 and <1UnknownUnknown>0 and <1>0 and <1>0 and <1>0 and <1UnknownUnknownUnknownUnknownUnknownUnknownUnknown>=1 and <5Unknown>=1 and <5>=1 and <5Unknown0>0 and <10000UnknownUnknown0Unknown,000>=100>=100>=10000000000000000Unknown00Unknown000000UnknownUnknownUnknownUnknown,2.7941176470588234
08453,UnknownUnknown>0 and <1,000,2.0
0846,0000>=1 and <5>=1 and <5>=1 and <5,>=1 and <5>=1 and <5>=5 and <100>=5 and <100>=1 and <5>=1 and <5>=1 and <5,1.5714285714285714
08464,Unknown>=1 and <5>=1 and <5>=5 and <100>=5 and <100>=1 and <5>=1 and <5>=5 and <100UnknownUnknownUnknownUnknown>0 and <1Unknown>=1 and <500UnknownUnknown000>0 and <1,Unknown>=5 and <100>=5 and <100>=5 and <100>=5 and <10000>=5 and <100UnknownUnknownUnknownUnknown0Unknown0>=5 and <100>=5 and <100UnknownUnknown0000,2.347826086956522
08483,UnknownUnknown00Unknown,UnknownUnknown>=1 and <5>=1 and <5Unknown,49.2
08488,000Unknown0Unknown0000>=1 and <5>=1 and <5>=1 and <5>=5 and <100>=1 and <5>=1 and <5>=5 and <100>=5 and <100000000000Unknown>=1 and <5>=5 and <100>=1 and <5>=5 and <100>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=5 and <100>=1 and <500000UnknownUnknownUnknownUnknown,>=1 and <5>=1 and <5>=1 and <5Unknown>=5 and <100Unknown>=5 and <100>=5 and <100>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <500000>=1 and <5>=1 and <5>=1 and <5>=5 and <100>=5 and <100UnknownUnknown>=5 and <100>=5 and <100Unknown0000>=1 and <5>=1 and <5>=1 and <500>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5UnknownUnknownUnknownUnknown,0.9361702127659575
08491,0000UnknownUnknown0000>=5 and <100>=5 and <100>=5 and <1000>=1 and <5>=1 and <5>=1 and <5>=1 and <50>=1 and <5Unknown00>=1 and <5>=1 and <5>=1 and <5>=1 and <500000Unknown00000>=5 and <100Unknown>=5 and <100Unknown>=5 and <100UnknownUnknown00>=1 and <5>=1 and <5>=1 and <5>=5 and <100>=1 and <5>=5 and <100>0 and <1>0 and <1Unknown>=1 and <50>=1 and <5>=5 and <100Unknown0000000,0>=1 and <5>=1 and <50UnknownUnknown>=1 and <5UnknownUnknownUnknown000Unknown>=1 and <5>=1 and <500Unknown>=1 and <5UnknownUnknown0>=1 and <5>=1 and <5>=1 and <5>=1 and <5000000>=1 and <5>=1 and <500>=1 and <5>=5 and <100Unknown>=5 and <100Unknown>=5 and <100UnknownUnknownUnknownUnknown>=1 and <50>=1 and <500000Unknown>=1 and <5Unknown00Unknown>=1 and <5>=1 and <5>=5 and <100>=5 and <100>=1 and <5>=1 and <5>=1 and <5,4.647058823529412
08506,UnknownUnknown0000000000000000>=1 and <5>=1 and <5UnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknown>=5 and <100>=5 and <1000UnknownUnknownUnknownUnknownUnknown0UnknownUnknownUnknownUnknown00UnknownUnknownUnknownUnknownUnknownUnknown,UnknownUnknown>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <500000000UnknownUnknown00UnknownUnknownUnknown0000Unknown>=1 and <500UnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknown00UnknownUnknownUnknownUnknownUnknownUnknown,0.78
